,id,LOCATION,TIME,GENDER,Population (% of total),EDU_TERTIARY_PC_WKGPOP,CPI_AGRWTH,GDP_USD_CAP,GOV_SPEND_EDU,%_Sanitation_Access,Access to Clean Fuels and Technologies for cooking (% of total population) [2.1_ACCESS.CFT.TOT],Access to electricity (% of rural population with access) [1.2_ACCESS.ELECTRICITY.RURAL],Access to electricity (% of total population) [1.1_ACCESS.ELECTRICITY.TOT],Access to electricity (% of urban population with access) [1.3_ACCESS.ELECTRICITY.URBAN],Energy intensity level of primary energy (MJ/2011 USD PPP) [6.1_PRIMARY.ENERGY.INTENSITY],Renewable electricity output (GWh) [4.1.2_REN.ELECTRICITY.OUTPUT],Renewable electricity share of total electricity output (%) [4.1_SHARE.RE.IN.ELECTRICITY],Renewable energy consumption (TJ) [3.1_RE.CONSUMPTION],Renewable energy share of TFEC (%) [2.1_SHARE.TOTAL.RE.IN.TFEC],Total electricity output (GWh) [4.1.1_TOTAL.ELECTRICITY.OUTPUT],Total final energy consumption (TFEC) (TJ) [1.1_TOTAL.FINAL.ENERGY.CONSUM],Population ages 00-04 (as % of specified gender population),Population ages 05-09 (as % of specified gender population),Population ages 10-14 (as % of specified gender population),Population ages 15-19 (as % of specified gender population),Population ages 20-24 (as % of specified gender population),Population ages 25-29 (as % of specified gender population),Population ages 30-34 (as % of specified gender population),Population ages 35-39 (as % of specified gender population),Population ages 40-44 (as % of specified gender population),Population ages 45-49 (as % of specified gender population),Population ages 50-54 (as % of specified gender population),Population ages 55-59 (as % of specified gender population),Population ages 60-64 (as % of specified gender population),Population ages 65-69 (as % of specified gender population),Population ages 70-74 (as % of specified gender population),Population ages 75-79 (as % of specified gender population),Population ages 80 and older (as % of specified gender population),TER_Enrolment_rate,"GNI per capita, Atlas method (current US$)",Quality_of_life_measure,HDI,LIFE_SAT,LIFE_SAT_NORM,LIFE_EXP,Numbeo_QoL,Numbeo_QoL_norm
868,1063,SVK,1999,MEN,48.5756457,11.041359,10.57045,10701.518059999999,4.11247015,98.9,,100.0,100.0,100,9.107441697999999,4474.0,15.92,16015.629169999998,3.7979452719999998,28105.0,421691.9421,5.8708864929999995,7.319414547999999,8.216449297999999,8.91168937,9.207230283,7.930977142000001,6.959380192,7.60458159,7.976553525,7.5448174120000004,5.684271227999999,4.383075029,3.569069387,3.275969385,2.526075793,1.8086386890000001,1.210920635,24.59156036,5360,0.434049495,0.7609999999999999,,,,,
869,1064,SVK,1999,WOMEN,51.4243543,9.1207533,10.57045,10701.518059999999,4.11247015,98.9,,100.0,100.0,100,9.107441697999999,4474.0,15.92,16015.629169999998,3.7979452719999998,28105.0,421691.9421,5.277805498,6.602102433,7.4443292,8.067731201,8.372731278,7.278607447000001,6.454393914,7.095556964,7.555723039,7.302601075,5.778897641,4.907957778,4.347241832,4.294174844,3.822732485,3.0199907269999997,2.377422645,27.35547066,5360,0.46531411899999997,0.7609999999999999,,,,,
870,1065,SVK,2000,MEN,48.55661211,10.959901,12.03578,11329.64778,3.871989965,98.9,93.11488345,100.0,100.0,100,9.044591341,4615.0,14.98,15697.70054,3.7280887110000003,30798.0,421065.6386,5.6071850329999995,7.088377188,8.069659362000001,8.772989146,9.299675932000001,8.204611408,6.965402232000001,7.4659225110000005,7.891643196,7.7453243579999995,5.965620413,4.549005368,3.56524386,3.259675505,2.497108715,1.867739366,1.184816407,27.6645298,5520,0.43012294,0.763,,,73.3,,
871,1066,SVK,2000,WOMEN,51.44338789,9.805579199999999,12.03578,11329.64778,3.871989965,98.9,93.11488345,100.0,100.0,100,9.044591341,4615.0,14.98,15697.70054,3.7280887110000003,30798.0,421065.6386,5.035508103,6.378497481,7.306730608,7.933005345,8.441801813,7.514720787000001,6.455652224,6.95984029,7.463668325,7.483578065,6.0102933,5.0409805819999995,4.341259426000001,4.276345753,3.784290747,3.201975853,2.3718513,29.22701073,5520,0.46937145399999997,0.763,,,73.3,,
872,1067,SVK,2001,MEN,48.53763125,11.300042999999999,7.329631,12380.14019,3.9419898989999997,98.9,93.96331049999999,100.0,100.0,100,9.173748095,5081.0,15.95,26433.44294,6.001001617999999,31856.0,440483.8496,5.313168271,6.837413465,7.906533106,8.632009874,9.312657023,8.490310126,7.082545636,7.310814239,7.800277371,7.851898201,6.262945745,4.712642143,3.599875622,3.21182281,2.5016453419999998,1.888032781,1.285408245,28.73092079,5710,0.428493996,0.763,,,,,
873,1068,SVK,2001,WOMEN,51.46236875,10.596579,7.329631,12380.14019,3.9419898989999997,98.9,93.96331049999999,100.0,100.0,100,9.173748095,5081.0,15.95,26433.44294,6.001001617999999,31856.0,440483.8496,4.773997282,6.141733757000001,7.15059639,7.803823789,8.443772893,7.760966198999999,6.553720783999999,6.812665551,7.369850207000001,7.58431808,6.277467451000001,5.173461688,4.375072643999999,4.223397797,3.756066544,3.2517791660000004,2.5473097780000002,31.49156952,5710,0.469114884,0.763,,,,,
874,1069,SVK,2002,MEN,48.5192639,10.847263,3.127133,13290.175140000001,4.251060009,98.9,94.76382434,100.0,100.0,100,8.842543191,5420.0,16.83,24325.09351,5.481049617999999,32212.0,443803.5633,5.146989787,6.545478556,7.73202998,8.496347869,9.227804592,8.763740814,7.2952550920000006,7.135376552,7.706611239,7.870878901,6.59578171,4.884062297,3.679878051,3.140245043,2.530729579,1.8569802690000001,1.3918096690000001,30.16185951,6000,0.43363003200000005,0.7709999999999999,,,,,
875,1070,SVK,2002,WOMEN,51.4807361,11.067083,3.127133,13290.175140000001,4.251060009,98.9,94.76382434,100.0,100.0,100,8.842543191,5420.0,16.83,24325.09351,5.481049617999999,32212.0,443803.5633,4.624684986,5.872006066,6.980911772000001,7.6821252079999995,8.358123162,7.9961137220000005,6.736562594,6.648758039,7.271087661,7.596982487000001,6.587751677999999,5.302805213,4.455118959,4.153144669,3.765380185,3.2135531960000003,2.7548904010000004,34.138599400000004,6000,0.468586874,0.7709999999999999,,,,,
876,1071,SVK,2003,MEN,48.5027383,11.806131,8.554143,14123.11061,4.2172098160000004,98.9,95.50378136,100.0,100.0,100,8.346207721,3581.0,11.56,22587.70725,5.346867404,30986.0,422447.492,5.078624487,6.220965639,7.546232572999999,8.363499606,9.076341255,9.002613497999999,7.575784765,6.977486497999999,7.607513282,7.826902041,6.92911101,5.074042751,3.796196778,3.0691517489999995,2.566611749,1.8073418490000002,1.48158047,31.23147964,6930,0.437740983,0.7759999999999999,,,,,
877,1072,SVK,2003,WOMEN,51.4972617,11.764061,8.554143,14123.11061,4.2172098160000004,98.9,95.50378136,100.0,100.0,100,8.346207721,3581.0,11.56,22587.70725,5.346867404,30986.0,422447.492,4.561571579,5.576676606,6.798916569,7.563230097000001,8.21322384,8.199990219,6.979260615,6.501016256000001,7.165933783,7.543991001,6.904641692999999,5.444268476,4.5698066310000005,4.084837578999999,3.79369792,3.140467693,2.958469445,36.75577164,6930,0.47198722299999996,0.7759999999999999,,,,,
878,1073,SVK,2004,MEN,48.48960657,12.776643,7.548501,15165.15945,4.108129978,98.9,96.24338187,100.0,100.0,100,7.807542242,4126.0,13.55,26085.738409999998,6.247301185,30460.0,417552.1179,5.062146746,5.893723755,7.338174396,8.22391162,8.909011603,9.177902937999999,7.878401533,6.893166875,7.493627199,7.759348366,7.211749635,5.300062105,3.935896917,3.0308331280000003,2.585558244,1.773193214,1.5332917259999999,32.46466827,9000,0.443675151,0.784,,,,,
879,1074,SVK,2004,WOMEN,51.51039343,12.777056,7.548501,15165.15945,4.108129978,98.9,96.24338187,100.0,100.0,100,7.807542242,4126.0,13.55,26085.738409999998,6.247301185,30460.0,417552.1179,4.544518084,5.2812337419999995,6.597362421000001,7.435255134,8.055261225,8.346603683,7.240954919,6.4181992139999995,7.0472659360000005,7.46376736,7.172496812,5.623236637000001,4.700382524,4.048017034,3.814777675,3.091113642,3.119553958,39.79206085,9000,0.469010803,0.784,,,,,
880,1075,SVK,2005,MEN,48.48111544,14.613985000000001,2.709085,16572.06371,3.765219927,98.9,96.96273152,100.0,100.0,100,7.5283544870000005,4676.0,14.91,27551.44883,6.306465215,31352.0,436876.2515,5.066634778,5.607384516000001,7.092364135,8.069679313,8.756905982000001,9.271256252,8.169393657,6.914368302000001,7.361745681,7.69126147,7.412290538,5.568186464,4.09157368,3.0415549019999997,2.578628198,1.7668541119999999,1.53991802,35.43862915,11320,0.447316582,0.7929999999999999,,,74.3,,
881,1076,SVK,2005,WOMEN,51.51888456,13.411284,2.709085,16572.06371,3.765219927,98.9,96.96273152,100.0,100.0,100,7.5283544870000005,4676.0,14.91,27551.44883,6.306465215,31352.0,436876.2515,4.546492251,5.022820544,6.364837487999999,7.28966721,7.912392121,8.419531294,7.491501842000001,6.428220896,6.912674345,7.380230345,7.35610654,5.851226952999999,4.835618384,4.0590188330000005,3.815875333,3.0883143360000003,3.2254712860000003,45.67404175,11320,0.469364147,0.7929999999999999,,,74.3,,
882,1077,SVK,2006,MEN,48.47710508,15.167457999999998,4.483331,18804.57776,3.7135400769999998,98.8,97.6699248,100.0,100.0,100,6.870147029,4803.0,15.37,27772.28248,6.567616913999999,31251.0,422866.9675,5.160652077,5.389038739,6.808421534,7.891853929,8.595011259,9.252582963,8.42164832,7.022517312000001,7.2119288379999995,7.5985087039999994,7.510776433999999,5.850703062000001,4.2458444669999995,3.081787033,2.547178066,1.7846027569999998,1.6269445059999998,37.23797989,12890,0.462282611,0.802,,,74.5,,
883,1078,SVK,2006,WOMEN,51.52289492,13.981843,4.483331,18804.57776,3.7135400769999998,98.8,97.6699248,100.0,100.0,100,6.870147029,4803.0,15.37,27772.28248,6.567616913999999,31251.0,422866.9675,4.631741148,4.826745176,6.103439139,7.124046506,7.7624114639999995,8.382908242000001,7.700142477999999,6.5211662420000005,6.775634994,7.289857454,7.453583181,6.114584281,4.966383017,4.0959474469999995,3.7712643010000004,3.079977897,3.4001670330000002,52.87479019,12890,0.477816321,0.802,,,74.5,,
884,1079,SVK,2007,MEN,48.47741858,14.134305,2.756724,21075.41399,3.529320002,98.8,98.36360607,100.0,100.0,100,5.934372735,4934.0,17.69,35058.35528,8.232175618,27892.0,425869.86600000004,5.249693157,5.23429368,6.497929667999999,7.714679407999999,8.445600488,9.145760826,8.664402982,7.2198709039999995,7.046502599,7.51307236,7.530153169,6.169611291,4.410173284,3.161172531,2.4985746890000002,1.816565099,1.681943865,40.47883987,14870,0.473544925,0.813,,,74.6,,
885,1080,SVK,2007,WOMEN,51.52258142,14.735466,2.756724,21075.41399,3.529320002,98.8,98.36360607,100.0,100.0,100,5.934372735,4934.0,17.69,35058.35528,8.232175618,27892.0,425869.86600000004,4.711615900000001,4.688425806000001,5.820677654,6.955230535,7.6284982889999995,8.26958754,7.896532632,6.688023125,6.624924497,7.202915121,7.468900106,6.423152702,5.097901746000001,4.180436909,3.7155564180000002,3.100389737,3.5272312830000003,60.36194992,14870,0.485546396,0.813,,,74.6,,
886,1081,SVK,2008,MEN,48.48211277,14.460915,4.59818,23574.93219,3.5267400739999997,98.8,99.00675677,100.0,100.0,100,5.765998043,4563.0,15.87,33595.94803,7.6294298110000005,28760.0,440346.7737,5.329825122,5.146289673,6.177052872999999,7.528124401,8.301960895,8.979597918,8.87564289,7.475134461000001,6.897479177,7.430434945,7.491638898,6.489758462,4.593467452,3.2716607360000003,2.452360631,1.85075099,1.708820475,41.80295944,17200,0.484039514,0.82,,,74.8,,
887,1082,SVK,2008,WOMEN,51.51788723,15.060335999999998,4.59818,23574.93219,3.5267400739999997,98.8,99.00675677,100.0,100.0,100,5.765998043,4563.0,15.87,33595.94803,7.6294298110000005,28760.0,440346.7737,4.7831018830000005,4.61074109,5.530322233,6.775246056,7.502296526,8.107500786000001,8.062630893,6.9003640289999995,6.48851737,7.115904903,7.422515842,6.739256663,5.243377826000001,4.299707878,3.665884679,3.136650038,3.615981304,66.05950165,17200,0.49838888600000003,0.82,,,74.8,,
888,1083,SVK,2009,MEN,48.49119052,14.884904,1.615105,22921.66236,4.010940075,98.8,99.51687488,100.0,100.0,100,5.572801855,4911.0,18.95,40395.968010000004,9.999141072,25919.0,403994.3803,5.402251581,5.110102789,5.878792807999999,7.3158242620000005,8.152138842000001,8.800280732000001,9.024766779,7.743031253,6.814768654,7.336749309,7.431332051,6.760203156,4.810202564,3.402534909,2.433605932,1.870118841,1.7132955380000001,43.32775116,17050,0.48253239,0.8220000000000001,,,74.9,,
889,1084,SVK,2009,WOMEN,51.50880948,16.626591,1.615105,22921.66236,4.010940075,98.8,99.51687488,100.0,100.0,100,5.572801855,4911.0,18.95,40395.968010000004,9.999141072,25919.0,403994.3803,4.8479713460000005,4.579875795,5.261330254,6.5722592639999995,7.369212652000001,7.938762921,8.172960094,7.118192106,6.408447058999999,7.017323761,7.3510232779999996,7.006144126000001,5.425394091,4.4350078580000005,3.64847921,3.168725493,3.678890693,68.97403717,17050,0.495028368,0.8220000000000001,,,74.9,,
890,1085,SVK,2010,MEN,48.50464251,15.694606,0.9570181000000001,24809.25482,4.115880013,98.8,99.82623177,100.0,100.0,100,5.650174787999999,5940.0,21.63,44596.762010000006,10.27973613,27464.0,433831.778,5.47023213,5.097292103,5.633202648999999,7.070067022999999,7.989522888,8.637246775,9.093693934,7.994596642,6.82702274,7.2250645,7.37346228,6.951348798,5.065399932,3.548690685,2.455201228,1.869125365,1.6988303280000001,44.86436081,17240,0.47147705100000004,0.8290000000000001,,,75.0,,
891,1086,SVK,2010,WOMEN,51.49535749,18.939117,0.9570181000000001,24809.25482,4.115880013,98.8,99.82623177,100.0,100.0,100,5.650174787999999,5940.0,21.63,44596.762010000006,10.27973613,27464.0,433831.778,4.9097363960000004,4.570062092,5.039957455,6.341485325,7.221052405,7.789224422999999,8.213269325,7.317532412,6.407350447000001,6.901716157999999,7.27944347,7.189503263,5.654195532999999,4.575703567,3.677990341,3.187361658,3.72441573,69.33532715,17240,0.49086296,0.8290000000000001,,,75.0,,
892,1087,SVK,2011,MEN,48.52277762,16.824114,3.919286,25836.33899,3.962310076,98.8,99.95472453,100.0,100.0,100,5.346653255,4999.0,17.67,42163.80889,10.35756666,28288.0,407082.1872,5.584895137999999,5.102992028,5.431752805,6.790033863,7.81879224,8.477951885,9.08385457,8.240162224,6.911100114,7.070528138999999,7.289689292,7.036280637999999,5.321315089,3.690349252,2.504334271,1.859650767,1.786317685,44.32835007,17240,0.48621415,0.835,,,75.1,,
893,1088,SVK,2011,WOMEN,51.47722238,20.399017,3.919286,25836.33899,3.962310076,98.8,99.95472453,100.0,100.0,100,5.346653255,4999.0,17.67,42163.80889,10.35756666,28288.0,407082.1872,5.017020727,4.58080177,4.8647678139999995,6.093240545,7.077390443,7.654730613,8.187579897,7.5094798979999995,6.46572155,6.756546157000001,7.1890665170000005,7.274744688999999,5.898651269,4.692370118,3.717700119,3.156770227,3.863417647,68.20458984,17240,0.505509682,0.835,,,75.1,,
894,1089,SVK,2012,MEN,48.54485123,16.695482000000002,3.606103,26654.00879,3.909209967,98.8,99.98651609,100.0,100.0,100,5.056722543999999,5474.0,19.32,40631.270189999996,10.47258459,28328.0,387977.4838,5.61247985,5.1594262639999995,5.283394259,6.480978328,7.653730771,8.334566042,8.989352822,8.487624686,7.088953881,6.901899106,7.218625925,7.053740886,5.613430525,3.8396614689999997,2.583591885,1.8372361069999998,1.861307193,44.34365082,17550,0.493796168,0.838,,,75.3,,
895,1090,SVK,2012,WOMEN,51.45514877,21.252121,3.606103,26654.00879,3.909209967,98.8,99.98651609,100.0,100.0,100,5.056722543999999,5474.0,19.32,40631.270189999996,10.47258459,28328.0,387977.4838,5.0482463,4.636315888,4.73648221,5.818615724,6.932392038,7.542323141000001,8.092305131,7.700178376,6.599102234,6.597344301000001,7.107431967999999,7.284122203,6.191046451,4.811965713999999,3.800938808,3.118609554,3.982579957,68.25302887,17550,0.510082026,0.838,,,75.3,,
896,1091,SVK,2013,MEN,48.56774834,17.869170999999998,1.400474,27899.621339999998,4.086659908000001,98.8,99.99,100.0,100.0,100,5.072218552,6353.0,22.28,42541.88811,10.67838174,28514.0,398392.6513,5.5856035020000006,5.2584517680000005,5.181332009,6.162863117000001,7.480502781,8.200464313,8.834387215,8.709485085,7.331121201,6.750104275,7.150049168,7.02286988,5.908808162000001,4.003813481,2.6861358639999997,1.817855426,1.916152756,42.98041916,18140,0.49641363200000005,0.841,6.0,0.4375,75.4,114.58,0.6073628523806073
897,1092,SVK,2013,WOMEN,51.43225166,21.877571,1.400474,27899.621339999998,4.086659908000001,98.8,99.99,100.0,100.0,100,5.072218552,6353.0,22.28,42541.88811,10.67838174,28514.0,398392.6513,5.031706654,4.72962076,4.649628387,5.535493749,6.773655272,7.4436272379999995,7.950747347999999,7.867242765,6.782543313,6.449313435,7.026928615,7.236155978999999,6.493216059,4.946732677,3.913927919,3.090386365,4.079073465,66.3829422,18140,0.514852071,0.841,5.9,0.40625,75.4,114.58,0.6073628523806073
898,1093,SVK,2014,MEN,48.58798607,18.226485999999998,-0.07616533,28928.17644,4.2385602,98.8,99.99,100.0,100.0,100,4.655303805,6229.0,22.94,45203.5361,12.14105169,27148.0,372319.7729,5.545724926,5.3761986639999995,5.120261362,5.869207553,7.278794746,8.061684072,8.662091162000001,8.869083676,7.593071812000001,6.663726949,7.066081905,6.974973378,6.158633395,4.196182231,2.803187776,1.820011221,1.941085173,41.77386093,18110,0.5104387429999999,0.8420000000000001,,,,108.74,0.5862018986883107
899,1094,SVK,2014,WOMEN,51.41201393,22.530985,-0.07616533,28928.17644,4.2385602,98.8,99.99,100.0,100.0,100,4.655303805,6229.0,22.94,45203.5361,12.14105169,27148.0,372319.7729,5.003125521,4.840011256,4.599600306,5.273538613,6.586794619,7.341215996,7.8023825570000005,7.981464548,6.978970576,6.352649032,6.931711833,7.165320389,6.748226186,5.117369951000001,4.03994223,3.09419455,4.1434818380000005,64.58090973,18110,0.527337543,0.8420000000000001,,,,108.74,0.5862018986883107
900,1095,SVK,2015,MEN,48.60292305,18.404339,-0.3252198,29529.97772,,98.8,,,,,,,,,,,,5.52005565,5.478219853,5.102265072,5.6237373139999995,7.039194392000001,7.909575669,8.502463811,8.944765777999999,7.844665879,6.671372248,6.959645856,6.930027927,6.335588911,4.422452281,2.931153635,1.85182033,1.932995394,,17560,0.52422458,0.845,,,,109.09,0.5874701065294586
901,1096,SVK,2015,WOMEN,51.39707695,23.898914,-0.3252198,29529.97772,,98.8,,,,,,,,,,,,4.985491756,4.9373813339999995,4.588124702,5.0540267530000005,6.366564937000001,7.222644306,7.6736303370000005,8.027215117999999,7.164017553,6.331510503,6.8144389929999996,7.095411017000001,6.922034645,5.333603753,4.171048471000001,3.140018858,4.172836963,,17560,0.540531211,0.845,,,,109.09,0.5874701065294586
902,1097,SVK,2016,MEN,48.61149199,18.87179,-0.5200102,30460.32019,,,,,,,,,,,,,,5.4376333589999994,5.546417766,5.129077101,5.426637782999999,6.770969715,7.762876443,8.372129579,8.953156958,8.097240186,6.758538291,6.821980118,6.870194395,6.429388943999999,4.667149565,3.056618902,1.8988339019999998,2.001156992,,16800,0.532641612,,,,,,
903,1098,SVK,2016,WOMEN,51.38850801,25.099613,-0.5200102,30460.32019,,,,,,,,,,,,,,4.912203068999999,5.001347533,4.614959542,4.876423756,6.115617581,7.091345552000001,7.581211177999999,8.040230102999999,7.368894373,6.383622868,6.672359426,7.0199299,7.010779546,5.575317778,4.281865214,3.177031468,4.276861114,,16800,0.55108005,,,,,,
904,1099,SVN,1999,MEN,48.76995918,,,,,99.1,,100.0,100.0,100,6.267542494,3772.0,28.44,20055.11117,10.95033344,13262.0,183146.1232,4.827899849,5.542865452000001,6.707765415,7.551740389,8.058187248,7.531218515,7.850081005,8.039830999,8.436552861000001,8.331365365,6.150271683,5.636296699,5.026621718,4.327537365,2.986603032,1.6811436969999998,1.314018709,44.62419128,11370,0.46824887299999995,0.818,,,,,
905,1100,SVN,1999,WOMEN,51.23004082,,,,,99.1,,100.0,100.0,100,6.267542494,3772.0,28.44,20055.11117,10.95033344,13262.0,183146.1232,4.370166825,5.008388875,6.08122237,6.848738135,7.15857182,6.846578331,7.395266692000001,7.492359694,7.597306528,7.412545122999999,5.743311235,5.5796570039999995,5.361811329,5.470586907,4.81655902,3.632201105,3.184729008,60.77939987,11370,0.508813647,0.818,,,,,
906,1101,SVN,2000,MEN,48.81918353,14.122491,8.911745,18043.181269999997,,99.1,88.15425485,100.0,100.0,100,6.00162942,3904.0,28.66,29281.951039999996,15.86476518,13624.0,184572.23100000003,4.775703361000001,5.3190875680000005,6.498051028,7.3604609960000005,8.101008686,7.571943039,7.840905345,8.021587032000001,8.329281559,8.590930067999999,6.346418506,5.642748834,5.017470704,4.384157698,3.105582384,1.824637813,1.270025382,46.88961029,11350,0.480260225,0.8240000000000001,,,75.9,,
907,1102,SVN,2000,WOMEN,51.18081647,17.341646,8.911745,18043.181269999997,,99.1,88.15425485,100.0,100.0,100,6.00162942,3904.0,28.66,29281.951039999996,15.86476518,13624.0,184572.23100000003,4.332685813,4.823287928,5.898819822999999,6.716326252000001,7.205749271,6.825982162000001,7.338790582000001,7.491778263,7.529018038999999,7.607722685,5.877497841,5.586359433999999,5.304359019,5.464716049,4.849228036,3.944665034,3.2030137689999996,64.11708069,11350,0.518950832,0.8240000000000001,,,75.9,,
908,1103,SVN,2001,MEN,48.82897998,,,,5.757090092,99.1,88.99630457,100.0,100.0,100,6.122699725,3868.0,26.74,28582.770630000003,14.99182315,14466.0,190655.7351,4.7727244639999995,5.129818765,6.275775266,7.2016248979999995,8.067426655,7.6528594320000005,7.771513206,7.963810598999999,8.204620081,8.682531116,6.677055738,5.656344887,5.027232689,4.41099525,3.217865633,1.944500521,1.3433008,51.366279600000006,11000,0.486559856,0.835,,,,,
909,1104,SVN,2001,WOMEN,51.17102002,,,,5.757090092,99.1,88.99630457,100.0,100.0,100,6.122699725,3868.0,26.74,28582.770630000003,14.99182315,14466.0,190655.7351,4.328917107,4.65246791,5.693786488,6.591119061000001,7.207654355,6.8638570560000005,7.242053742,7.4742987439999995,7.48363572,7.713816759,6.131739822999999,5.5783028329999995,5.272737995,5.392644428,4.867316651,4.085664301,3.419987027,70.15075684,11000,0.523620448,0.835,,,,,
910,1105,SVN,2002,MEN,48.80770121,13.418317000000002,7.480778,20299.933240000002,5.655119896,99.1,89.79107365,100.0,100.0,100,5.979481152999999,3414.0,23.39,26756.98105,14.09608702,14598.0,189818.5007,4.718968203999999,4.9872014710000006,6.031281172000001,7.058873235,7.956728192999999,7.804629729,7.68828883,7.929008351,8.115936951,8.624889739,7.13523161,5.656805685,5.064899467,4.417862707,3.33895287,2.043024492,1.427417294,54.66400146,10990,0.485488614,0.843,,,,,
911,1106,SVN,2002,WOMEN,51.19229879,17.137419,7.480778,20299.933240000002,5.655119896,99.1,89.79107365,100.0,100.0,100,5.979481152999999,3414.0,23.39,26756.98105,14.09608702,14598.0,189818.5007,4.279373101,4.523420276,5.470724164,6.461944752999999,7.156948664,6.975092255,7.117060116,7.465544547,7.468688472,7.704482844,6.498394632999999,5.545981867,5.292502918,5.291815184,4.919653068,4.12777697,3.700596167,78.65438843,10990,0.524966711,0.843,,,,,
912,1107,SVN,2003,MEN,48.77750673,15.434652999999999,5.544164,21126.393780000002,5.6912798879999995,99.1,90.54775313,100.0,100.0,100,5.88412028,3079.0,22.28,27677.60658,14.18372867,13820.0,195136.3229,4.640840926,4.892961948,5.774045553,6.916939214,7.791838329,7.98304213,7.6124881339999995,7.905220637,8.054885282999999,8.468833781,7.636401492999999,5.683855081,5.119005039,4.418199303,3.4577480830000002,2.132205832,1.511489235,58.92552185,12700,0.49152723,0.85,,,,,
